Issued date,Account ID,Bill to name,Billing Address,Billing City,Billing State,Billing Zip,Customer Name,Sales Rep,Product ID,Product,Sales order Number,SO Status,Sales person,So c1,So c2,Sales Order Custom Field 3,So c4,So c5,Sales Order Custom Field 6,Sales Order ID,SO Item ID,SO Item Product Number,Customer ID,Product description,Sales Order Item Description,Soitem type,BOL,Carrier name,Company id,Company name,Ship status,SO Number,Status ID,Account ID,Sales Rep Initials,Fulfilled Quantity,Last Unit Price,So ct,Unit price,Total price,Total cost,Sales Order Line Item
04-02-2025,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,74,CC Processing,6903,Fulfilled,Jared,,,,,,,13935,42693,CC Processing,353,Credit Card Processing Fee,Credit Card Processing Fee,Sale,126748,UPS,1,CWL Brands,Shipped,6903,30,511,JL,1.00,$0.0000,1.00,$77.76,$77.76,$0.00,2.00
04-02-2025,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,206,KB-4000,6903,Fulfilled,Jared,,,,,,,13935,42692,KB-4000,353,Focus MC12,Focus MC12,Sale,126748,UPS,1,CWL Brands,Shipped,6903,30,511,JL,4.00,$576.0000,1.00,$648.00,"$2,592.00",$784.14,1.00
04-02-2025,511,Drip Botanical Tea Bar,6166 Gunn Hwy,Tampa,Florida,33625,Drip Botanical Tea Bar,,11,Shipping,6903,Fulfilled,Jared,,,,,,,13935,42767,Shipping,353,Shipping,Shipping Tracking: 1Z90V7160313717771,Shipping,126748,UPS,1,CWL Brands,Shipped,6903,30,511,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
04-02-2025,1565,309 Swift Shop,7001 PA-309,Coopersburg,Pennsylvania,18036,309 Swift Shop,,186,KB-2000,6900,Fulfilled,DerekW,,,,,,,13923,42614,KB-2000,1350,FG-Focus and Flow 2oz,FG-Focus and Flow 2oz,Sale,126755,UPS,1,CWL Brands,Shipped,6900,30,1565,DW,2.00,$4.5000,1.00,$0.00,$0.00,$0.00,1.00
04-02-2025,1565,309 Swift Shop,7001 PA-309,Coopersburg,Pennsylvania,18036,309 Swift Shop,,191,KB-2001,6900,Fulfilled,DerekW,,,,,,,13923,42616,KB-2001,1350,Release + Relax 60ml,Release + Relax 60ml,Sale,126755,UPS,1,CWL Brands,Shipped,6900,30,1565,DW,2.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
04-02-2025,1565,309 Swift Shop,7001 PA-309,Coopersburg,Pennsylvania,18036,309 Swift Shop,,195,KB-2002,6900,Fulfilled,DerekW,,,,,,,13923,42615,KB-2002,1350,Zoom 60ml bottle,Zoom 60ml bottle,Sale,126755,UPS,1,CWL Brands,Shipped,6900,30,1565,DW,2.00,$3.5000,1.00,$0.00,$0.00,$0.00,2.00
04-02-2025,1565,309 Swift Shop,7001 PA-309,Coopersburg,Pennsylvania,18036,309 Swift Shop,,203,KB-2003,6900,Fulfilled,DerekW,,,,,,,13923,42617,KB-2003,1350,Mango-Tango 15ml 120mg,Mango-Tango 15ml 120mg,Sale,126755,UPS,1,CWL Brands,Shipped,6900,30,1565,DW,2.00,$6.0000,1.00,$0.00,$0.00,$0.00,4.00
04-02-2025,1565,309 Swift Shop,7001 PA-309,Coopersburg,Pennsylvania,18036,309 Swift Shop,,11,Shipping,6900,Fulfilled,DerekW,,,,,,,13923,42901,Shipping,1350,Shipping,Shipping Tracking: 1Z90V7160306464281,Shipping,126755,UPS,1,CWL Brands,Shipped,6900,30,1565,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42784,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,2.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42785,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,3.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42786,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,6.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42787,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,7.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42788,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,8.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42789,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,9.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42790,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,10.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42791,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,11.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42792,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,12.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,0,,6912,Fulfilled,DerekW,,,,,,,13967,42793,Acrylic Rebate 2,1112,,ACR-Distributor Rebate,Discount Amount,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,-$50.00,-$50.00,$0.00,13.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,174,KB-038,6912,Fulfilled,DerekW,,,,,,,13967,42783,KB-038,1112,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,4.00,$0.0000,1.00,$350.00,"$1,400.00",$555.57,5.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,206,KB-4000,6912,Fulfilled,DerekW,,,,,,,13967,42781,KB-4000,1112,Focus MC12,Focus MC12,Sale,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,28.00,$576.0000,1.00,$554.40,"$15,523.20","$5,867.68",1.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,11,Shipping,6912,Fulfilled,DerekW,,,,,,,13967,42782,Shipping,1112,Shipping,Shipping,Shipping,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,$300.00,$300.00,$0.05,4.00
04-03-2025,1276,Erie Distributors,141 E 26th St,Erie,Pennsylvania,16504,Erie Distributors,,11,Shipping,6912,Fulfilled,DerekW,,,,,,,13967,44816,Shipping,1112,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,134330,LTL Freight Carrier,1,CWL Brands,Shipped,6912,30,1276,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,14.00
04-03-2025,494,#1 Tobacco,1888 SE Sedgwick Rd Suite #104,Port Orchard,Washington,98366,#1 Tobacco,,74,CC Processing,6913,Fulfilled,DerekW,,,,,,,13969,42801,CC Processing,337,Credit Card Processing Fee,Credit Card Processing Fee,Sale,127318,UPS,1,CWL Brands,Shipped,6913,30,494,DW,1.00,$0.0000,1.00,$116.64,$116.64,$0.00,3.00
04-03-2025,494,#1 Tobacco,1888 SE Sedgwick Rd Suite #104,Port Orchard,Washington,98366,#1 Tobacco,,193,KB-3001,6913,Fulfilled,DerekW,,,,,,,13969,42799,KB-3001,337,Release + Relax 12pk,Release + Relax 12pk,Sale,127318,UPS,1,CWL Brands,Shipped,6913,30,494,DW,4.00,$60.0000,1.00,$54.00,$216.00,$66.00,1.00
04-03-2025,494,#1 Tobacco,1888 SE Sedgwick Rd Suite #104,Port Orchard,Washington,98366,#1 Tobacco,,206,KB-4000,6913,Fulfilled,DerekW,,,,,,,13969,42800,KB-4000,337,Focus MC12,Focus MC12,Sale,127318,UPS,1,CWL Brands,Shipped,6913,30,494,DW,6.00,$576.0000,1.00,$612.00,"$3,672.00","$1,176.21",2.00
04-03-2025,494,#1 Tobacco,1888 SE Sedgwick Rd Suite #104,Port Orchard,Washington,98366,#1 Tobacco,,11,Shipping,6913,Fulfilled,DerekW,,,,,,,13969,42932,Shipping,337,Shipping,Shipping Tracking: 1Z90V7160306278214,Shipping,127318,UPS,1,CWL Brands,Shipped,6913,30,494,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
04-03-2025,1559,Ace Wholesale Inc. | WA,2008 48th Ave. Ct. E,Fife,Washington,98424,Ace Wholesale Inc. | WA,,174,KB-038,6789,Fulfilled,BrandonG,,,,,,,13599,41384,KB-038,1344,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,126915,UPS,1,CWL Brands,Shipped,6789,30,1559,BG,5.00,$0.0000,1.00,$399.00,"$1,995.00",$800.63,1.00
04-03-2025,1559,Ace Wholesale Inc. | WA,2008 48th Ave. Ct. E,Fife,Washington,98424,Ace Wholesale Inc. | WA,,206,KB-4000,6789,Fulfilled,BrandonG,,,,,,,13599,41546,KB-4000,1344,Focus MC12,Focus MC12,Sale,126915,UPS,1,CWL Brands,Shipped,6789,30,1559,BG,5.00,$576.0000,1.00,$648.00,"$3,240.00",$980.17,2.00
04-03-2025,1559,Ace Wholesale Inc. | WA,2008 48th Ave. Ct. E,Fife,Washington,98424,Ace Wholesale Inc. | WA,,11,Shipping,6789,Fulfilled,BrandonG,,,,,,,13599,42338,Shipping,1344,Shipping,Shipping,Shipping,126915,UPS,1,CWL Brands,Shipped,6789,30,1559,BG,1.00,$0.0000,1.00,$100.00,$100.00,$0.05,3.00
04-03-2025,1559,Ace Wholesale Inc. | WA,2008 48th Ave. Ct. E,Fife,Washington,98424,Ace Wholesale Inc. | WA,,11,Shipping,6789,Fulfilled,BrandonG,,,,,,,13599,42894,Shipping,1344,Shipping,Shipping Tracking: 1Z90V7160332789882,Shipping,126915,UPS,1,CWL Brands,Shipped,6789,30,1559,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
04-03-2025,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,206,KB-4000,6907,Fulfilled,Jared,,,,,,,13958,42759,KB-4000,270,Focus MC12,Focus MC12,Sale,126892,UPS,1,CWL Brands,Shipped,6907,30,427,JL,4.00,$576.0000,1.00,$648.00,"$2,592.00",$784.14,1.00
04-03-2025,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,6907,Fulfilled,Jared,,,,,,,13958,42795,Shipping,270,Shipping,Shipping Tracking: 1Z90V7160306888083,Shipping,126892,UPS,1,CWL Brands,Shipped,6907,30,427,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
04-03-2025,1568,Pamir Smoke Shop 2 | CO,"ATTN: Shah
1614 S Academy Blvd 
Ste 120",Colorado Springs,Colorado,80916-4528,Pamir Smoke Shop 2 | CO,,174,KB-038,6917,Fulfilled,BrandonG,,,,,,,13983,42849,KB-038,1353,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,127332,UPS,1,CWL Brands,Shipped,6917,30,1568,BG,1.00,$0.0000,1.00,$299.00,$299.00,$160.13,1.00
04-03-2025,1568,Pamir Smoke Shop 2 | CO,"ATTN: Shah
1614 S Academy Blvd 
Ste 120",Colorado Springs,Colorado,80916-4528,Pamir Smoke Shop 2 | CO,,11,Shipping,6917,Fulfilled,BrandonG,,,,,,,13983,42899,Shipping,1353,Shipping,Shipping Tracking: 1Z90V7160313666077,Shipping,127332,UPS,1,CWL Brands,Shipped,6917,30,1568,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
04-03-2025,1567,Pamir Smoke Shop | CO,"ATTN: Shah
3141 West Colorado Ave,
Ste A",Colorado Springs,Colorado,80904,Pamir Smoke Shop | CO,,174,KB-038,6916,Fulfilled,BrandonG,,,,,,,13982,42848,KB-038,1352,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,127325,UPS,1,CWL Brands,Shipped,6916,30,1567,BG,1.00,$0.0000,1.00,$299.00,$299.00,$160.13,1.00
04-03-2025,1567,Pamir Smoke Shop | CO,"ATTN: Shah
3141 West Colorado Ave,
Ste A",Colorado Springs,Colorado,80904,Pamir Smoke Shop | CO,,11,Shipping,6916,Fulfilled,BrandonG,,,,,,,13982,42900,Shipping,1352,Shipping,Shipping Tracking: 1Z90V7160328252441,Shipping,127325,UPS,1,CWL Brands,Shipped,6916,30,1567,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
04-04-2025,291,Colorful Vibes/Brett Gromowski,1415 Forum Dr,Rolla,Missouri,65401,Colorful Vibes/Brett Gromowski,,206,KB-4000,6924,Fulfilled,JSimmons,,,,,,,14011,42940,KB-4000,158,Focus MC12,Focus MC12,Sale,127691,UPS,1,CWL Brands,Shipped,6924,30,291,js,5.00,$576.0000,1.00,$648.00,"$3,240.00",$980.17,1.00
04-04-2025,291,Colorful Vibes/Brett Gromowski,1415 Forum Dr,Rolla,Missouri,65401,Colorful Vibes/Brett Gromowski,,11,Shipping,6924,Fulfilled,JSimmons,,,,,,,14011,42952,Shipping,158,Shipping,Shipping Tracking: 1Z90V7160311320489,Shipping,127691,UPS,1,CWL Brands,Shipped,6924,30,291,js,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
04-04-2025,551,One Love,1600 w 1st st,Loveland,Colorado,80537,One Love,,197,KB-4002,6846,Fulfilled,Jared,,,,,,,13838,42368,KB-4002,393,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,127660,UPS,1,CWL Brands,Shipped,6846,30,551,JL,1.00,$504.0000,1.00,$504.00,$504.00,$196.36,1.00
04-04-2025,551,One Love,1600 w 1st st,Loveland,Colorado,80537,One Love,,11,Shipping,6846,Fulfilled,Jared,,,,,,,13838,42369,Shipping,393,Shipping,Shipping,Shipping,127660,UPS,1,CWL Brands,Shipped,6846,30,551,JL,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,2.00
04-04-2025,551,One Love,1600 w 1st st,Loveland,Colorado,80537,One Love,,11,Shipping,6846,Fulfilled,Jared,,,,,,,13838,42927,Shipping,393,Shipping,Shipping Tracking: 1Z90V7160325974873,Shipping,127660,UPS,1,CWL Brands,Shipped,6846,30,551,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
04-04-2025,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,207,KB-3000,6922,Fulfilled,DerekW,,,,,,,14005,42943,KB-3000,235,Focus+Flow 12PK,Focus+Flow 12PK,Sale,127752,UPS,1,CWL Brands,Shipped,6922,30,392,DW,1.00,$60.0000,1.00,$0.00,$0.00,$0.00,3.00
04-04-2025,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,206,KB-4000,6922,Fulfilled,DerekW,,,,,,,14005,42908,KB-4000,235,Focus MC12,Focus MC12,Sale,127752,UPS,1,CWL Brands,Shipped,6922,30,392,DW,3.00,$576.0000,1.00,$612.00,"$1,836.00",$588.10,1.00
04-04-2025,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,11,Shipping,6922,Fulfilled,DerekW,,,,,,,14005,42909,Shipping,235,Shipping,Shipping,Shipping,127752,UPS,1,CWL Brands,Shipped,6922,30,392,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
04-04-2025,392,Destin Smoke Shop,16055 Emerald Coast Pkwy #105,Destin,Florida,32541,Destin Smoke Shop,,11,Shipping,6922,Fulfilled,DerekW,,,,,,,14005,43114,Shipping,235,Shipping,Shipping Tracking: 1Z90V7160332803061,Shipping,127752,UPS,1,CWL Brands,Shipped,6922,30,392,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
04-04-2025,962,Strong's Market,1607 Huntsville Hwy,Fayetteville,Tennessee,37334,Strong's Market,,206,KB-4000,6910,Fulfilled,Jared,,,,,,,13964,42774,KB-4000,798,Focus MC12,Focus MC12,Sale,127394,UPS,1,CWL Brands,Shipped,6910,30,962,JL,2.00,$576.0000,1.00,$648.00,"$1,296.00",$392.07,1.00
04-04-2025,962,Strong's Market,1607 Huntsville Hwy,Fayetteville,Tennessee,37334,Strong's Market,,11,Shipping,6910,Fulfilled,Jared,,,,,,,13964,42928,Shipping,798,Shipping,Shipping Tracking: 1Z90V7160319234111,Shipping,127394,UPS,1,CWL Brands,Shipped,6910,30,962,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
04-04-2025,1313,Lorain Smokes & Beverage,2111 N Ridge Ridge Rd E,Lorain,Ohio,44055,Lorain Smokes & Beverage,,206,KB-4000,6906,Fulfilled,Jared,,,,,,,13955,42904,KB-4000,1149,Focus MC12,Focus MC12,Sale,127387,UPS,1,CWL Brands,Shipped,6906,30,1313,JL,2.00,$576.0000,1.00,$648.00,"$1,296.00",$392.07,1.00
04-04-2025,1313,Lorain Smokes & Beverage,2111 N Ridge Ridge Rd E,Lorain,Ohio,44055,Lorain Smokes & Beverage,,11,Shipping,6906,Fulfilled,Jared,,,,,,,13955,42929,Shipping,1149,Shipping,Shipping Tracking: 1Z90V7160313433336,Shipping,127387,UPS,1,CWL Brands,Shipped,6906,30,1313,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
04-04-2025,1569,Wenatchee Natural Foods,222 N Wenatchee Ave,Wenatchee,Washington,98801,Wenatchee Natural Foods,,85,Store Sample Kit,6929,Fulfilled,DerekW,,,,,,,14017,42960,Store Sample Kit,1354,Store Sample Kit,Store Sample Kit,Kit,127783,UPS,1,CWL Brands,Shipped,6929,30,1569,DW,1.00,$0.0000,1.00,$0.00,$0.00,$15.12,1.00
04-04-2025,1569,Wenatchee Natural Foods,222 N Wenatchee Ave,Wenatchee,Washington,98801,Wenatchee Natural Foods,,186,KB-2000,6929,Fulfilled,DerekW,,,,,,,14017,42961,KB-2000,1354,FG-Focus and Flow 2oz,FG-Focus and Flow 2oz,Sale,127783,UPS,1,CWL Brands,Shipped,6929,30,1569,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,2.00
04-04-2025,1569,Wenatchee Natural Foods,222 N Wenatchee Ave,Wenatchee,Washington,98801,Wenatchee Natural Foods,,191,KB-2001,6929,Fulfilled,DerekW,,,,,,,14017,42962,KB-2001,1354,Release + Relax 60ml,Release + Relax 60ml,Sale,127783,UPS,1,CWL Brands,Shipped,6929,30,1569,DW,3.00,$4.5000,1.00,$0.00,$0.00,$0.00,3.00
04-04-2025,1569,Wenatchee Natural Foods,222 N Wenatchee Ave,Wenatchee,Washington,98801,Wenatchee Natural Foods,,195,KB-2002,6929,Fulfilled,DerekW,,,,,,,14017,42963,KB-2002,1354,Zoom 60ml bottle,Zoom 60ml bottle,Sale,127783,UPS,1,CWL Brands,Shipped,6929,30,1569,DW,3.00,$3.5000,1.00,$0.00,$0.00,$0.00,4.00
04-04-2025,1569,Wenatchee Natural Foods,222 N Wenatchee Ave,Wenatchee,Washington,98801,Wenatchee Natural Foods,,203,KB-2003,6929,Fulfilled,DerekW,,,,,,,14017,42964,KB-2003,1354,Mango-Tango 15ml 120mg,Mango-Tango 15ml 120mg,Sale,127783,UPS,1,CWL Brands,Shipped,6929,30,1569,DW,3.00,$6.0000,1.00,$0.00,$0.00,$0.00,5.00
04-04-2025,1569,Wenatchee Natural Foods,222 N Wenatchee Ave,Wenatchee,Washington,98801,Wenatchee Natural Foods,,11,Shipping,6929,Fulfilled,DerekW,,,,,,,14017,43115,Shipping,1354,Shipping,Shipping Tracking: 1Z90V7160329258354,Shipping,127783,UPS,1,CWL Brands,Shipped,6929,30,1569,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
04-04-2025,1510,Smoke Shop Virginia,230 Chestnut,Virginia,Minnesota,55792,Smoke Shop Virginia,,74,CC Processing,6896,Fulfilled,JSimmons,,,,,,,13911,42902,CC Processing,1296,Credit Card Processing Fee,Credit Card Processing Fee,Sale,127707,UPS,1,CWL Brands,Shipped,6896,30,1510,js,1.00,$0.0000,1.00,$38.88,$38.88,$0.00,2.00
04-04-2025,1510,Smoke Shop Virginia,230 Chestnut,Virginia,Minnesota,55792,Smoke Shop Virginia,,206,KB-4000,6896,Fulfilled,JSimmons,,,,,,,13911,42578,KB-4000,1296,Focus MC12,Focus MC12,Sale,127707,UPS,1,CWL Brands,Shipped,6896,30,1510,js,2.00,$576.0000,1.00,$648.00,"$1,296.00",$392.07,1.00
04-04-2025,1510,Smoke Shop Virginia,230 Chestnut,Virginia,Minnesota,55792,Smoke Shop Virginia,,11,Shipping,6896,Fulfilled,JSimmons,,,,,,,13911,43110,Shipping,1296,Shipping,Shipping Tracking: 1Z90V7160335911019,Shipping,127707,UPS,1,CWL Brands,Shipped,6896,30,1510,js,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,206,KB-4000,6911,Fulfilled,BrandonG,,,,,,,13965,42777,KB-4000,963,Focus MC12,Focus MC12,Sale,134811,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,56.00,$576.0000,1.00,$525.60,"$29,433.60","$10,454.36",1.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,206,KB-4000,6911,Fulfilled,BrandonG,,,,,,,13965,42828,KB-4000,963,Focus MC12,Focus MC12,Sale,134811,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,56.00,$576.0000,1.00,$525.60,"$29,433.60","$10,516.64",2.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,206,KB-4000,6911,Fulfilled,BrandonG,,,,,,,13965,42777,KB-4000,963,Focus MC12,Focus MC12,Sale,148467,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,56.00,$576.0000,1.00,$525.60,"$29,433.60","$10,454.36",1.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,206,KB-4000,6911,Fulfilled,BrandonG,,,,,,,13965,42828,KB-4000,963,Focus MC12,Focus MC12,Sale,148467,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,56.00,$576.0000,1.00,$525.60,"$29,433.60","$10,516.64",2.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,11,Shipping,6911,Fulfilled,BrandonG,,,,,,,13965,42829,Shipping,963,Shipping,Shipping,Shipping,134811,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,1.00,$0.0000,1.00,$850.00,$850.00,$0.05,3.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,11,Shipping,6911,Fulfilled,BrandonG,,,,,,,13965,44984,Shipping,963,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,134811,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,11,Shipping,6911,Fulfilled,BrandonG,,,,,,,13965,48521,Shipping,963,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,134811,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,11,Shipping,6911,Fulfilled,BrandonG,,,,,,,13965,42829,Shipping,963,Shipping,Shipping,Shipping,148467,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,1.00,$0.0000,1.00,$850.00,$850.00,$0.05,3.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,11,Shipping,6911,Fulfilled,BrandonG,,,,,,,13965,44984,Shipping,963,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,148467,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
04-04-2025,1127,Taweel Wholesale LLC,2413 Marietta St,Kenner,Louisiana,70062,Taweel Wholesale LLC,,11,Shipping,6911,Fulfilled,BrandonG,,,,,,,13965,48521,Shipping,963,Shipping,Shipping Tracking: https://www.saia.com/track,Shipping,148467,LTL Freight Carrier,1,CWL Brands,Shipped,6911,30,1127,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
